_source_row,Cycle_Index,Discharge Time (s),Charging time (s),C/D,Battery_ID,is_long_duration,long_duration_reason,is_candidate_incomplete_cycle,candidate_incomplete_reason,cycle_class,is_regular_eligible,classification_reason
160,163.0,2063.62,8837.34,4.2824454114614126,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
161,164.0,2063.94,8844.64,4.28531837165809,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
162,165.0,2060.42,8830.3,4.285679618718513,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
163,166.0,2056.9,8792.38,4.274578248821041,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
164,167.0,2054.37,8818.78,4.2926931370687855,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
165,168.0,2051.17,8789.41,4.285071447027794,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
166,169.0,2047.81,8762.31,4.278868645040311,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
167,170.0,2045.38,8773.66,4.289501217377699,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
168,171.0,2042.37,8741.28,4.279968859707106,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
169,172.0,2039.71,8740.1,4.2849718832579144,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
170,173.0,2036.9,8750.37,4.295925180421229,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
171,174.0,2035.27,8747.84,4.298122607811249,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
172,175.0,2033.47,8731.49,4.293886804329545,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
173,176.0,2032.0,8720.34,4.291505905511811,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
174,177.0,2030.14,8684.33,4.277700060094378,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
175,178.0,2028.0,8706.36,4.2930769230769235,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
176,179.0,2026.05,8705.12,4.296596826336962,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
177,180.0,2024.38,8708.16,4.301642972169256,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
178,181.0,2022.75,8713.08,4.30754171301446,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
179,182.0,2020.77,8698.22,4.3044087154896395,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
180,183.0,2020.39,8709.16,4.310633095590455,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
181,184.0,2018.94,8701.61,4.3099894003784165,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
182,185.0,2018.08,8710.62,4.316290731784667,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
183,186.0,2017.06,8766.66,4.346256432629669,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
184,187.0,2016.22,8762.41,4.345959270317723,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
185,188.0,2021.81,8703.72,4.30491490298297,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
186,189.0,2020.78,8719.75,4.315041716564891,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
187,190.0,2018.25,8714.94,4.318067632850242,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
188,191.0,2016.12,8699.53,4.314986211138226,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
189,192.0,2014.19,8691.94,4.315352573491081,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
190,193.0,2012.34,8698.09,4.322375940447439,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
191,194.0,2010.22,8691.31,4.3235616002228605,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
192,195.0,2008.03,8680.53,4.322908522283034,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
193,196.0,2006.38,8661.19,4.316824330386068,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
194,197.0,2004.31,8664.91,4.323138636238905,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
195,198.0,2003.25,8675.59,4.3307575190315735,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
196,199.0,2001.22,8663.38,4.329049279939237,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
197,200.0,1999.81,8671.97,4.336396957710982,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
198,201.0,1998.75,8668.19,4.33680550343965,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
199,202.0,1997.06,8680.31,4.346544420297838,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
200,203.0,1996.0,8657.47,4.337409819639278,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
201,204.0,1994.91,8638.31,4.330175296128647,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
202,205.0,1993.31,8636.97,4.332978814133275,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
203,206.0,1992.16,8640.56,4.337282146012368,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
204,207.0,1990.62,8640.44,4.340577307572516,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
205,208.0,1989.94,8681.19,4.362538569002081,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
206,209.0,1987.56,8610.0,4.331944696009177,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
207,210.0,1985.56,8737.12,4.400330385382462,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
209,212.0,2010.88,9386.14,4.667677832590706,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
210,213.0,2014.4,8762.21,4.349786536934074,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
211,214.0,2012.29,8765.15,4.3558085564207945,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
212,215.0,2009.31,8738.72,4.349114870278852,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
213,216.0,2006.66,8725.21,4.348125741281532,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
214,217.0,2003.97,8736.58,4.35963612229724,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
215,218.0,2000.64,8712.19,4.354701495521433,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
216,219.0,1998.11,8707.16,4.357698024633279,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
217,220.0,1995.24,8718.31,4.369554539804735,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
218,221.0,1992.42,8691.45,4.36225795765953,1,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
